"urbrur","roof","walls","water","electcon","relat","sex","age","hhcivil","expend","income","savings","ori_hid","sampling_weight","household_weights"
"312",2,"4","3",4,4,2,"2",45,2,24631411,776365.9,9326374,62,100,12.5
"313",2,"4","3",4,4,3,"2",14,1,33087927,8.9e+07,9938580,62,100,12.5
"314",2,"4","3",4,4,3,"1",10,1,91343004,77900000,1939811,62,100,12.5
"315",2,"4","3",4,4,3,"2",8,1,34703887,4147221,7293027,62,100,12.5
"316",2,"4","3",4,4,3,"2",12,1,92954165,74500000,5065376,62,100,12.5
"317",2,"4","3",4,4,3,"1",7,1,44488940,27100000,9794598,62,100,12.5
"318",2,"4","3",4,4,3,"1",16,1,15216810,8.3e+07,3907289,62,100,12.5
"319",2,"2","3",4,4,1,"1",28,2,57575375,90700000,7313578,63,100,33.3333333333333
"320",2,"2","3",4,4,2,"2",26,2,92551124,25400000,3385229,63,100,33.3333333333333
"321",2,"2","3",4,4,3,"1",4,1,42322734,60800000,7262704,63,100,33.3333333333333
"322",2,"2","3",4,4,1,"1",30,2,91461086,27800000,7921201,64,100,33.3333333333333
"323",2,"2","3",4,4,2,"2",29,2,30475473,47600000,9901992,64,100,33.3333333333333
"324",2,"2","3",4,4,3,"1",4,1,28512859,927375.6,2495185,64,100,33.3333333333333
"325",2,"2","2",4,4,1,"1",42,2,18418287,16700000,6315836,65,100,16.6666666666667
"326",2,"2","2",4,4,2,"2",34,2,36485353,46100000,8830507,65,100,16.6666666666667
"327",2,"2","2",4,4,3,"1",12,1,321223,15800000,3641576,65,100,16.6666666666667
"328",2,"2","2",4,4,3,"2",6,1,38051444,46400000,5144772,65,100,16.6666666666667
"329",2,"2","2",4,4,3,"1",8,1,66515189,62400000,3383617,65,100,16.6666666666667
"330",2,"2","2",4,4,3,"2",10,1,84263581,26300000,7693737,65,100,16.6666666666667
"331",2,"2","3",4,4,1,"1",26,2,58984083,82200000,4501701,66,100,33.3333333333333
"332",2,"2","3",4,4,2,"2",25,2,93396455,17100000,163392.6,66,100,33.3333333333333
"333",2,"2","3",4,4,3,"2",5,1,91310203,78200000,4507013,66,100,33.3333333333333
"334",2,"2","2",4,4,1,"1",48,2,83388537,77300000,2734426,67,100,16.6666666666667
"335",2,"2","2",4,4,2,"2",44,2,79896289,41500000,5748443,67,100,16.6666666666667
"336",2,"2","2",4,4,3,"2",14,1,66844022,54700000,215229.8,67,100,16.6666666666667
"337",2,"2","2",4,4,3,"2",10,1,27558774,4e+07,3498481,67,100,16.6666666666667
"338",2,"2","2",4,4,3,"1",7,1,43963128,24100000,5280246,67,100,16.6666666666667
"339",2,"2","2",4,4,3,"1",8,1,57500809,76700000,8139575,67,100,16.6666666666667
"340",2,"2","3",4,4,1,"1",39,2,34138978,85100000,3387463,68,100,50
"341",2,"2","3",4,4,2,"2",27,2,43761933,43100000,8560665,68,100,50
"342",2,"4","2",4,1,1,"1",49,2,97757500,28400000,7028721,69,100,25
"343",2,"4","2",4,1,2,"2",41,2,39674202,54900000,9416855,69,100,25
"344",2,"4","2",4,1,3,"1",16,1,35040483,37700000,496828.4,69,100,25
"345",2,"4","2",4,1,3,"2",11,1,90632343,83500000,3382994,69,100,25
"346",2,"4","3",4,1,1,"1",33,2,47534072,40700000,6229725,70,100,33.3333333333333
"347",2,"4","3",4,1,2,"2",32,2,51772499,42900000,2960611,70,100,33.3333333333333
"348",2,"4","3",4,1,3,"2",10,1,66105211,4.3e+07,5617938,70,100,33.3333333333333
"349",2,"4","3",4,4,1,"1",41,2,4353271,63600000,3717584,71,100,25
"350",2,"4","3",4,4,2,"2",39,2,56027550,66200000,7833486,71,100,25
"351",2,"4","3",4,4,3,"2",12,1,35850003,73500000,7961627,71,100,25
"352",2,"4","3",4,4,3,"1",10,1,64792669,48300000,5743814,71,100,25
"353",2,"4","3",4,4,1,"1",38,2,59572333,72600000,8928612,72,100,12.5
"354",2,"4","3",4,4,2,"2",37,2,35620579,35900000,3708153,72,100,12.5
"355",2,"4","3",4,4,3,"2",9,1,52558964,14300000,5861104,72,100,12.5
"356",2,"4","3",4,4,3,"2",13,1,21242958,69100000,3213660,72,100,12.5
"357",2,"4","3",4,4,3,"1",17,1,30192065,56500000,4321369,72,100,12.5
"358",2,"4","3",4,4,3,"2",11,1,2995689,79500000,9354984,72,100,12.5
"359",2,"4","3",4,4,3,"1",7,1,98483133,570034.7,8334018,72,100,12.5
"360",2,"4","3",4,4,3,"1",15,1,91766649,31800000,8311855,72,100,12.5
"361",2,"2","3",4,4,1,"1",51,2,45864046,21700000,3041678,73,100,20
"362",2,"2","3",4,4,2,"2",50,2,51816052,8.4e+07,2426432,73,100,20
"363",2,"2","3",4,4,3,"2",23,1,15124407,12200000,4437786,73,100,20
"364",2,"2","3",4,4,3,"2",18,1,74118298,49200000,8045300,73,100,20
"365",2,"2","3",4,4,3,"1",25,1,23068099,7433370,5433809,73,100,20
"366",2,"4","3",4,4,1,"2",61,4,7827472,32700000,9486333,74,100,20
"367",2,"4","3",4,4,3,"1",29,1,8280068,21500000,8799986,74,100,20
"368",2,"4","3",4,4,3,"1",31,1,38348389,2676988,478612.3,74,100,20
"369",2,"4","3",4,4,3,"1",27,1,12873977,24900000,66652.96,74,100,20
"370",2,"4","3",4,4,3,"2",26,1,52545631,4.4e+07,9628639,74,100,20
"371",2,"2","3",4,4,1,"1",48,2,3051383,42100000,3369224,75,100,25
"372",2,"2","3",4,4,2,"2",47,2,32595542,33700000,6563351,75,100,25
"373",2,"2","3",4,4,3,"2",2,1,61287200,1.6e+07,6018300,75,100,25
"374",2,"2","3",4,4,7,"2",51,1,39872056,63900000,7389011,75,100,25
"375",2,"2","3",4,4,1,"1",56,2,27678627,79500000,2048627,76,100,33.3333333333333
"376",2,"2","3",4,4,2,"2",55,2,57750708,17600000,8854429,76,100,33.3333333333333
"377",2,"2","3",4,4,3,"2",19,1,53110492,58700000,3512187,76,100,33.3333333333333
"378",2,"4","3",4,4,1,"1",61,2,57039964,94800000,89402.5,77,100,25
"379",NA,"4","3",4,4,2,"2",61,2,27153307,89200000,8307073,77,100,25
"380",2,"4","3",4,4,3,"1",23,1,43675154,35100000,381921,77,100,25
"381",2,"4","3",4,4,3,"1",31,1,85880774,20500000,7560795,77,100,25
"382",2,"4","3",4,4,1,"2",67,4,4787150,6.9e+07,7105351,78,100,33.3333333333333
"383",2,"4","3",4,4,3,"2",36,1,12099479,5.6e+07,6317319,78,100,33.3333333333333
"384",2,"4","3",4,4,3,"2",37,1,70387858,65800000,8019794,78,100,33.3333333333333
"385",2,"2","3",4,4,1,"1",27,2,17506142,62600000,8979347,79,100,25
"386",2,"2","3",4,4,2,"2",26,2,61509842,59200000,7531362,79,100,25
"387",2,"2","3",4,4,3,"1",5,1,2487955,57700000,1577423,79,100,25
"388",2,"2","3",4,4,3,"2",6,1,37692609,88200000,698621.6,79,100,25
"389",2,"2","3",4,4,1,"1",24,2,91306317,51600000,3139856,80,100,33.3333333333333
"390",2,"2","3",4,4,2,"2",24,2,44101703,73800000,7514811,80,100,33.3333333333333
"391",2,"2","3",4,4,3,"2",1,1,28970575,84900000,7294170,80,100,33.3333333333333
"392",2,"4","3",4,1,1,"1",36,2,14807862,99100000,5618571,81,100,20
"393",2,"4","3",4,1,2,"2",35,2,49387327,48600000,7558587,81,100,20
"394",2,"4","3",4,1,3,"1",8,1,58869570,58900000,6597513,81,100,20
"395",2,"4","3",4,1,3,"1",9,1,86443114,15900000,5989365,81,100,20
"396",2,"4","3",4,1,3,"1",11,1,32816002,96500000,8744324,81,100,20
"397",2,"4","2",4,1,1,"1",44,2,42796099,38200000,9161522,82,100,14.2857142857143
"398",2,"4","2",4,1,2,"2",40,2,60916060,57600000,4903988,82,100,14.2857142857143
"399",2,"4","2",4,1,3,"1",24,1,80050671,93800000,350367.9,82,100,14.2857142857143
"400",2,"4","2",4,1,3,"2",13,1,29995683,17700000,588318.5,82,100,14.2857142857143
"401",2,"4","2",4,1,3,"2",9,1,8119902,25400000,8194304,82,100,14.2857142857143
"402",2,"4","2",4,1,3,"1",20,1,32530057,68800000,2230506,82,100,14.2857142857143
"403",2,"4","2",4,1,3,"1",3,1,43991369,93100000,1360470,82,100,14.2857142857143
"404",2,"4","3",4,1,1,"1",45,2,47664437,10600000,7045002,83,100,14.2857142857143
"405",2,"4","3",4,1,2,"2",41,2,52276123,96500000,2951208,83,100,14.2857142857143
"406",2,"4","3",4,1,3,"2",11,1,33890200,89400000,4365441,83,100,14.2857142857143
"407",2,"4","3",4,1,3,"1",9,1,53380185,649495.1,5735268,83,100,14.2857142857143
"408",2,"4","3",4,1,3,"1",17,1,58847040,2889313,3507672,83,100,14.2857142857143
"409",2,"4","3",4,1,3,"1",13,1,59917372,15600000,6765660,83,100,14.2857142857143
"410",2,"4","3",4,1,3,"1",0,1,71329606,16600000,1165736,83,100,14.2857142857143
"411",2,"4","3",4,4,1,"2",35,4,62793303,52500000,6027109,84,100,25
"412",2,"4","3",4,4,3,"1",13,1,45474043,64500000,3838330,84,100,25
"413",2,"4","3",4,4,3,"1",12,1,75124216,65100000,2429506,84,100,25
"414",2,"4","3",4,4,3,"2",7,1,59825724,18500000,4055894,84,100,25
"415",2,"2","3",4,4,1,"2",37,2,26792860,8.7e+07,8927556,85,100,33.3333333333333
"416",2,"2","3",4,4,3,"1",11,1,86449569,9147565,424457.2,85,100,33.3333333333333
"417",2,"2","3",4,4,3,"1",8,1,52271760,80100000,3529670,85,100,33.3333333333333
"418",2,"4","3",4,1,1,"1",43,2,81701654,5479603,3148108,86,100,11.1111111111111
"419",2,"4","3",4,1,2,"2",34,2,58650362,77900000,7389739,86,100,11.1111111111111
"420",2,"4","3",4,1,3,"2",11,1,59225661,16500000,5586455,86,100,11.1111111111111
"421",2,"4","3",4,1,3,"2",7,1,26559573,84600000,7751150,86,100,11.1111111111111
"422",2,"4","3",4,1,3,"1",4,1,48173848,41500000,4647031,86,100,11.1111111111111
"423",2,"4","3",4,1,3,"1",2,1,52166760,76600000,9060352,86,100,11.1111111111111
"424",2,"4","3",4,1,3,"1",9,1,68474472,71400000,5694857,86,100,11.1111111111111
"425",2,"4","3",4,1,6,"2",74,2,46999672,27600000,6425810,86,100,11.1111111111111
"426",2,"4","3",4,1,6,"1",77,2,23223788,84500000,4486944,86,100,11.1111111111111
"427",2,"2","3",4,4,1,"1",46,2,58420587,64100000,204476.4,87,100,16.6666666666667
"428",2,"2","3",4,4,2,"2",31,2,59823138,5.9e+07,3793823,87,100,16.6666666666667
"429",2,"2","3",4,4,3,"2",18,1,58397818,62800000,8980514,87,100,16.6666666666667
"430",2,"2","3",4,4,3,"2",4,1,35737723,14600000,795729.8,87,100,16.6666666666667
"431",2,"2","3",4,4,3,"2",5,1,13008186,12400000,4679598,87,100,16.6666666666667
"432",2,"2","3",4,4,3,"2",7,1,65982240,43700000,5463982,87,100,16.6666666666667
"433",2,"4","3",4,1,1,"1",48,2,89191216,84100000,7970899,88,100,9.09090909090909
"434",2,"4","3",4,1,2,"2",45,2,37126464,37500000,906851.8,88,100,9.09090909090909
"435",2,"4","3",4,1,3,"1",8,1,83334297,32300000,4914666,88,100,9.09090909090909
"436",2,"4","3",4,1,3,"1",13,1,66508788,95500000,6048730,88,100,9.09090909090909
"437",2,"4","3",4,1,3,"2",19,1,69077408,97800000,7094257,88,100,9.09090909090909
"438",2,"4","3",4,1,3,"2",15,1,88609642,78500000,1337782,88,100,9.09090909090909
"439",2,"4","3",4,1,3,"2",20,1,80723476,57800000,9371239,88,100,9.09090909090909
"440",2,"4","3",4,1,7,"2",5,1,29613498,12500000,6084959,88,100,9.09090909090909
"441",2,"4","3",4,1,7,"1",18,1,55732870,6.7e+07,111399.6,88,100,9.09090909090909
"442",2,"4","3",4,1,7,"1",11,1,33608130,55500000,6279239,88,100,9.09090909090909
"443",2,"4","3",4,1,7,"1",7,1,5130828,42800000,3264554,88,100,9.09090909090909
"444",2,"4","3",4,1,1,"1",32,2,89370525,74500000,274028.5,89,100,14.2857142857143
"445",2,"4","3",4,1,2,"2",36,2,68174356,8.1e+07,432792.6,89,100,14.2857142857143
"446",2,"4","3",4,1,3,"2",5,1,631511,4290910,9133940,89,100,14.2857142857143
"447",2,"4","3",4,1,3,"1",3,1,91233808,42200000,9422707,89,100,14.2857142857143
"448",2,"4","3",4,1,3,"1",1,1,52843553,3591079,9444379,89,100,14.2857142857143
"449",2,"4","3",4,1,3,"2",7,1,65431339,46400000,5235796,89,100,14.2857142857143
"450",2,"4","3",4,1,6,"2",64,4,13366234,68400000,4775412,89,100,14.2857142857143
"451",2,"2","3",4,4,1,"1",33,2,29173088,60600000,6610743,90,100,33.3333333333333
"452",2,"2","3",4,4,2,"2",31,2,47024551,2.3e+07,6495403,90,100,33.3333333333333
"453",2,"2","3",4,4,3,"1",6,1,52604085,36300000,2320475,90,100,33.3333333333333
"454",2,"2","3",4,4,1,"1",50,2,81540006,54100000,9884434,91,100,8.33333333333333
"455",2,"2","3",4,4,2,"2",48,2,79898798,90900000,7315276,91,100,8.33333333333333
"456",2,"2","3",4,4,3,"1",1,1,12902512,2077706,7054317,91,100,8.33333333333333
"457",2,"2","3",4,4,3,"1",16,1,11201995,52600000,9393435,91,100,8.33333333333333
"458",2,"2","3",4,4,3,"1",20,1,95026219,7492999,3609479,91,100,8.33333333333333
"459",2,"2","3",4,4,3,"2",20,1,59797859,27600000,2457224,91,100,8.33333333333333
"460",2,"2","3",4,4,3,"1",22,1,44329864,66700000,4612813,91,100,8.33333333333333
"461",2,"2","3",4,4,3,"2",26,1,12202434,14300000,1623701,91,100,8.33333333333333
"462",2,"2","3",4,4,3,"1",18,1,74248725,96200000,3857187,91,100,8.33333333333333
"463",2,"2","3",4,4,3,"1",7,1,42651072,5624120,7837520,91,100,8.33333333333333
"464",2,"2","3",4,4,3,"2",14,1,75760031,61200000,550800.6,91,100,8.33333333333333
"465",2,"2","3",4,4,3,"1",24,1,23365594,40800000,8624207,91,100,8.33333333333333
"466",2,"2","3",4,4,1,"1",50,2,24368216,7.5e+07,3961014,92,100,14.2857142857143
"467",2,"2","3",4,4,2,"2",35,2,92854482,87300000,3709244,92,100,14.2857142857143
"468",2,"2","3",4,4,3,"1",13,1,51625508,74500000,2324227,92,100,14.2857142857143
"469",2,"2","3",4,4,3,"2",10,1,50506639,26100000,4829007,92,100,14.2857142857143
"470",2,"2","3",4,4,3,"1",16,1,62118095,35300000,6614805,92,100,14.2857142857143
"471",2,"2","3",4,4,3,"1",4,1,40401271,13400000,8525817,92,100,14.2857142857143
"472",2,"2","3",4,4,3,"2",7,1,17887861,53100000,3870067,92,100,14.2857142857143
"473",2,"2","3",4,4,1,"1",36,4,38427249,8.5e+07,5836435,93,100,50
"474",2,"2","3",4,4,3,"1",9,1,65786004,20500000,120958.3,93,100,50
"475",2,"2","3",4,4,1,"1",47,2,84752434,10700000,5578063,94,100,11.1111111111111
"476",2,"2","3",4,4,2,"2",41,2,99404508,45400000,4593010,94,100,11.1111111111111
"477",2,"2","3",4,4,3,"1",17,1,45632565,42700000,2130792,94,100,11.1111111111111
"478",2,"2","3",4,4,3,"1",19,1,23277554,13700000,4446793,94,100,11.1111111111111
"479",2,"2","3",4,4,3,"1",12,1,34345233,71400000,3195062,94,100,11.1111111111111
"480",2,"2","3",4,4,3,"2",14,1,48509210,44700000,5473500,94,100,11.1111111111111
"481",2,"2","3",4,4,3,"1",21,1,52932692,83100000,6192504,94,100,11.1111111111111
"482",2,"2","3",4,4,3,"2",1,1,84360737,33300000,7698990,94,100,11.1111111111111
"483",2,"2","3",4,4,3,"2",13,1,88707292,14500000,9205551,94,100,11.1111111111111
"484",2,"2","3",4,4,1,"1",39,2,83751118,3e+07,4191649,95,100,25
"485",2,"2","3",4,4,2,"2",38,2,12589785,20200000,3662826,95,100,25
"486",2,"2","3",4,4,3,"1",7,1,37252679,91300000,5032271,95,100,25
"487",2,"2","3",4,4,3,"1",10,1,9003986,84600000,4242671,95,100,25
"488",2,"2","3",4,4,1,"1",30,2,44092751,11600000,1797029,96,100,12.5
"489",2,"2","3",4,4,2,"2",31,2,63970137,72900000,1159049,96,100,12.5
"490",2,"2","3",4,4,3,"2",8,1,34340677,6.6e+07,2471497,96,100,12.5
"491",2,"2","3",4,4,3,"1",6,1,27199483,41100000,8910064,96,100,12.5
"492",2,"2","3",4,4,3,"2",10,1,31085712,36500000,8176245,96,100,12.5
"493",2,"2","3",4,4,3,"2",12,1,80639088,6.6e+07,7233999,96,100,12.5
"494",2,"2","3",4,4,3,"1",5,1,93147373,51100000,8258192,96,100,12.5
"495",2,"2","3",4,4,6,"1",68,4,73682493,26900000,2794452,96,100,12.5
"496",2,"2","3",4,4,1,"1",70,2,34721243,27900000,5887993,97,100,33.3333333333333
"497",2,"2","3",4,4,2,"2",67,2,20338711,84300000,3623795,97,100,33.3333333333333
"498",2,"2","3",4,4,7,"2",51,2,67621499,3152602,1229610,97,100,33.3333333333333
"499",2,"4","2",3,1,1,"1",32,2,3202727,1096131,3309285,98,100,16.6666666666667
"500",2,"4","2",3,1,2,"2",32,2,70008838,69500000,5070915,98,100,16.6666666666667
"501",2,"4","2",3,1,3,"1",7,1,53698248,1.2e+07,4368902,98,100,16.6666666666667
"502",2,"4","2",3,1,3,"1",3,1,96177649,28600000,6872720,98,100,16.6666666666667
"503",2,"4","2",3,1,3,"2",6,1,94549406,17300000,1912584,98,100,16.6666666666667
"504",2,"4","2",3,1,3,"1",5,1,49077263,40100000,1903711,98,100,16.6666666666667
"505",2,"4","2",3,1,1,"1",51,2,69418740,11600000,2582587,99,100,16.6666666666667
"506",2,"4","2",3,1,2,"2",46,2,62019932,74600000,4606565,99,100,16.6666666666667
"507",2,"4","2",3,1,3,"2",9,1,66078556,96900000,1909681,99,100,16.6666666666667
"508",2,"4","2",3,1,3,"2",12,1,42929372,32500000,6030609,99,100,16.6666666666667
"509",2,"4","2",3,1,3,"1",15,1,74378389,1.7e+07,6711460,99,100,16.6666666666667
"510",2,"4","2",3,1,3,"1",17,1,16913714,8278802,1409438,99,100,16.6666666666667
"511",2,"2","3",3,4,1,"1",34,2,75279421,70500000,4659849,100,100,16.6666666666667
"512",2,"2","3",3,4,2,"2",25,2,25277415,32300000,6194907,100,100,16.6666666666667
"513",2,"2","3",3,4,3,"2",0,1,5699323,13400000,7992147,100,100,16.6666666666667
"514",2,"2","3",3,4,3,"1",1,1,66871297,11500000,1637454,100,100,16.6666666666667
"515",2,"2","3",3,4,3,"1",3,1,68942779,61800000,843144,100,100,16.6666666666667
"516",2,"2","3",3,4,3,"2",5,1,58482456,96800000,82904.31,100,100,16.6666666666667
"517",2,"4","3",3,1,1,"1",26,2,69406611,75900000,567195.1,101,100,16.6666666666667
"518",2,"4","3",3,1,2,"2",27,2,72601801,78200000,8319533,101,100,16.6666666666667
"519",2,"4","3",3,1,3,"2",0,1,93377584,27600000,7732063,101,100,16.6666666666667
"520",2,"4","3",3,1,3,"1",5,1,21661171,15400000,8384590,101,100,16.6666666666667
"521",2,"4","3",3,1,3,"1",2,1,97299147,14100000,3422156,101,100,16.6666666666667
"522",2,"4","3",3,1,3,"2",4,1,34682873,12800000,2924570,101,100,16.6666666666667
"523",2,"2","3",3,1,1,"1",66,4,42009255,40200000,201373.9,102,100,25
"524",2,"2","3",3,1,3,"2",23,1,89404261,41100000,3915479,102,100,25
"525",2,"2","3",3,1,3,"1",21,1,68505514,25900000,8791180,102,100,25
"526",2,"2","3",3,1,3,"1",28,1,56389922,56300000,2894367,102,100,25
"527",2,"4","2",3,1,1,"1",36,2,46821260,22100000,6122276,103,100,16.6666666666667
"528",2,"4","2",3,1,2,"2",33,2,83354378,97700000,8024408,103,100,16.6666666666667
"529",2,"4","2",3,1,3,"2",3,1,23168215,42700000,9775428,103,100,16.6666666666667
"530",2,"4","2",3,1,3,"2",5,1,71519589,5.6e+07,5675968,103,100,16.6666666666667
"531",2,"4","2",3,1,3,"1",7,1,3009098,30600000,5077794,103,100,16.6666666666667
"532",2,"4","2",3,1,3,"1",9,1,97656709,42800000,4388590,103,100,16.6666666666667
"533",2,"4","3",3,1,1,"1",34,2,91027188,47500000,9451436,104,100,16.6666666666667
"534",2,"4","3",3,1,2,"2",32,2,17443869,93500000,7277082,104,100,16.6666666666667
"535",2,"4","3",3,1,3,"2",7,1,6563699,77300000,8371125,104,100,16.6666666666667
"536",2,"4","3",3,1,3,"2",5,1,40963975,12700000,4464117,104,100,16.6666666666667
"537",2,"4","3",3,1,3,"1",8,1,67493927,52400000,4728516,104,100,16.6666666666667
"538",2,"4","3",3,1,3,"1",6,1,63030708,8315640,6308136,104,100,16.6666666666667
"539",2,"4","2",3,1,1,"1",55,2,60936761,45700000,5942163,105,100,20
"540",2,"4","2",3,1,2,"2",49,2,13112266,47900000,6403544,105,100,20
"541",2,"4","2",3,1,3,"2",14,1,71075547,2.7e+07,8341167,105,100,20
"542",2,"4","2",3,1,3,"1",17,1,11671948,7.2e+07,5535072,105,100,20
"543",2,"4","2",3,1,3,"1",20,1,25945503,8.5e+07,7507982,105,100,20
"544",2,"2","3",3,4,1,"1",26,2,23664762,8.6e+07,8160259,106,100,20
"545",2,"2","3",3,4,2,"2",22,2,41018230,92800000,4863424,106,100,20
"546",2,"2","3",3,4,3,"1",3,1,23674060,85800000,5368420,106,100,20
"547",2,"2","3",3,4,3,"2",0,1,5045408,83900000,7540108,106,100,20
"548",2,"2","3",3,4,3,"1",2,1,14189440,68400000,966255.1,106,100,20
"549",2,"4","2",3,1,1,"1",38,2,99821746,62800000,3210302,107,100,12.5
"550",2,"4","2",3,1,2,"2",34,2,99124789,75400000,3399963,107,100,12.5
"551",2,"4","2",3,1,3,"2",2,1,62351519,21600000,3216645,107,100,12.5
"552",2,"4","2",3,1,3,"1",1,1,93355215,4.8e+07,4091745,107,100,12.5
"553",2,"4","2",3,1,3,"1",10,1,18969603,2.4e+07,9460815,107,100,12.5
"554",2,"4","2",3,1,3,"2",8,1,65782940,58100000,4441712,107,100,12.5
"555",2,"4","2",3,1,3,"2",6,1,75476682,6910405,5956106,107,100,12.5
"556",2,"4","2",3,1,3,"2",4,1,57108778,5.3e+07,8112841,107,100,12.5
"557",2,"2","3",3,1,1,"1",33,2,25204724,52800000,3735545,108,100,12.5
"558",2,"2","3",3,1,2,"2",33,2,88383371,30600000,2706413,108,100,12.5
"559",2,"2","3",3,1,3,"2",5,1,17749466,8364559,5889199,108,100,12.5
"560",2,"2","3",3,1,3,"1",11,1,75440854,69300000,4838189,108,100,12.5
"561",2,"2","3",3,1,3,"1",3,1,5134688,80900000,6907165,108,100,12.5
"562",2,"2","3",3,1,3,"2",9,1,62444013,70900000,2438241,108,100,12.5
"563",2,"2","3",3,1,3,"2",7,1,83013213,91200000,588734.4,108,100,12.5
"564",2,"2","3",3,1,6,"2",62,4,9021424,86100000,222478.9,108,100,12.5
"565",2,"2","3",3,1,1,"1",51,2,15862086,7.2e+07,7913472,109,100,20
"566",2,"2","3",3,1,2,"2",43,2,63064796,56900000,4042696,109,100,20
"567",2,"2","3",3,1,3,"2",9,1,70656133,8.8e+07,9822634,109,100,20
"568",2,"2","3",3,1,3,"1",7,1,616646,30600000,4758150,109,100,20
"569",2,"2","3",3,1,7,"1",28,4,79348791,46900000,9443817,109,100,20
"570",2,"2","3",3,4,1,"1",35,2,83382201,67300000,9182061,110,100,25
"571",2,"2","3",3,4,2,"2",24,2,83700907,60200000,1612895,110,100,25
"572",2,"2","3",3,4,3,"1",3,1,65529454,97300000,3769439,110,100,25
"573",2,"2","3",3,4,3,"1",1,1,94958681,44500000,5443378,110,100,25
"574",2,"2","3",3,4,1,"1",36,2,98858070,31200000,8454276,111,100,11.1111111111111
"575",2,"2","3",3,4,2,"2",34,2,37296534,55100000,9334766,111,100,11.1111111111111
"576",2,"2","3",3,4,3,"2",0,1,81995976,54500000,7702029,111,100,11.1111111111111
"577",2,"2","3",3,4,3,"1",10,1,2874933,9862191,3704886,111,100,11.1111111111111
"578",2,"2","3",3,4,3,"1",2,1,93920577,96900000,5307043,111,100,11.1111111111111
"579",2,"2","3",3,4,3,"1",4,1,41100124,27900000,6204936,111,100,11.1111111111111
"580",2,"2","3",3,4,3,"2",6,1,35234001,62200000,7777896,111,100,11.1111111111111
"581",2,"2","3",3,4,3,"1",8,1,15403420,81800000,5248968,111,100,11.1111111111111
"582",2,"2","3",3,4,9,"1",74,4,4630926,1095028,1554488,111,100,11.1111111111111
"583",2,"2","3",3,4,1,"1",30,2,94744438,73800000,1078282,112,100,25
"584",2,"2","3",3,4,2,"2",28,2,31905034,499043.3,8691508,112,100,25
"585",2,"2","3",3,4,3,"2",2,1,79102135,98600000,6787087,112,100,25
"586",2,"2","3",3,4,3,"2",0,1,35824534,31800000,341287.6,112,100,25
"587",2,"2","3",3,4,1,"2",62,4,34490645,14900000,9363148,113,100,33.3333333333333
"588",2,"2","3",3,4,3,"1",22,2,86532241,90200000,8501629,113,100,33.3333333333333
"589",2,"2","3",3,4,3,"2",27,2,7045189,18700000,197942.6,113,100,33.3333333333333
"590",2,"4","2",4,1,1,"1",39,2,63377047,23800000,7619263,114,100,12.5
"591",2,"4","2",4,1,2,"2",34,2,53017372,69800000,1250249,114,100,12.5
"592",2,"4","2",4,1,3,"2",5,1,70454311,7.8e+07,4776698,114,100,12.5
"593",2,"4","2",4,1,3,"1",0,1,39678240,69900000,4863016,114,100,12.5
"594",2,"4","2",4,1,3,"2",11,1,53610092,52900000,5337960,114,100,12.5
"595",2,"4","2",4,1,3,"1",6,1,85129493,5825378,6533547,114,100,12.5
"596",2,"4","2",4,1,3,"2",9,1,58613372,2701888,523623.4,114,100,12.5
"597",2,"4","2",4,1,3,"1",3,1,45842832,95400000,4018999,114,100,12.5
"598",2,"2","3",4,1,1,"1",27,2,39384520,96200000,303971.8,115,100,16.6666666666667
"599",2,"2","3",4,1,2,"2",27,2,63439721,82700000,6428417,115,100,16.6666666666667
"600",2,"2","3",4,1,3,"1",6,1,21692687,71200000,4651551,115,100,16.6666666666667
"601",2,"2","3",4,1,3,"2",3,1,2932584,92500000,9023418,115,100,16.6666666666667
"602",2,"2","3",4,1,3,"1",4,1,4179461,44900000,3838844,115,100,16.6666666666667
"603",2,"2","3",4,1,3,"1",1,1,83428258,34300000,6327604,115,100,16.6666666666667
"604",2,"4","2",4,1,1,"1",55,2,82445788,44700000,8854779,116,100,16.6666666666667
"605",2,"4","2",4,1,2,"2",51,2,3420926,45500000,6257407,116,100,16.6666666666667
